feature,kind,bin,count,bad,good,bad_rate,bad_distribution,good_distribution,woe,iv_contribution,categories,lower_bound,upper_bound
NONLIVINGAREA_MEDI,numeric,N2,5528.0,279.0,5249.0,0.050470332850940665,0.03321055133079848,0.04710099414994796,0.34942647141739686,0.004853688420720521,,0.0836,inf
NONLIVINGAREA_MEDI,numeric,MISSING,64517.0,5099.0,59418.0,0.07903343304865384,0.6059291825095057,0.5331308545382766,-0.12799621896063573,0.009317910726973612,,,
FONDKAPREMONT_MODE,categorical,C0,9342.0,525.0,8817.0,0.05619781631342325,0.06244429920979146,0.07911513079680399,0.23662919668577614,0.003944805486518638,reg oper spec account|__RARE__|org spec account|not specified,,
FONDKAPREMONT_MODE,categorical,C1,29527.0,1793.0,27734.0,0.06072408304263894,0.21311865010991624,0.24884815368119764,0.15499383248431575,0.005537852691274952,reg oper account,,
FONDKAPREMONT_MODE,categorical,MISSING,80995.0,6096.0,74899.0,0.07526390517933206,0.7244370506802923,0.6720367155219984,-0.07508189619213852,0.0039343165247882885,__MISSING__,,
FONDKAPREMONT_MODE,categorical,OTHER,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
HOUSETYPE_MODE,categorical,C0,60361.0,3654.0,56707.0,0.06053577641192161,0.43425821400986275,0.5088087643504126,0.15843291707266322,0.01181126115982573,block of flats,,
HOUSETYPE_MODE,categorical,C1,1069.0,86.0,983.0,0.08044901777362021,0.010278652486483275,0.008824466247650323,-0.15254105121614486,0.0002218230975356303,__RARE__|specific housing|terraced house,,
HOUSETYPE_MODE,categorical,MISSING,58434.0,4674.0,53760.0,0.07998767840640723,0.555463133503654,0.4823667694019372,-0.14109748348977638,0.010313713027004665,__MISSING__,,
HOUSETYPE_MODE,categorical,OTHER,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
TOTALAREA_MODE,numeric,N0,12763.0,971.0,11792.0,0.07607929170257777,0.1154211714387549,0.10580693207002055,-0.08697176079964042,0.0008361673266480494,,-inf,0.0333
TOTALAREA_MODE,numeric,N1,9547.0,590.0,8957.0,0.06179951817324814,0.07015563740049899,0.08037020089185576,0.13592730640112943,0.0013884381014434423,,0.0333,0.0534
TOTALAREA_MODE,numeric,N2,15909.0,944.0,14965.0,0.05933748192846816,0.11221337768801236,0.13427633172727518,0.17949763693954499,0.003960248113953466,,0.0534,0.0845
TOTALAREA_MODE,numeric,N3,15914.0,917.0,14997.0,0.05762221942943321,0.1090055839372698,0.1345634482696742,0.21063671245796037,0.005383424520424226,,0.0845,0.1885
TOTALAREA_MODE,numeric,N4,9546.0,445.0,9101.0,0.04661638382568615,0.05292859688725199,0.08166222533265143,0.43364776003452704,0.012460273613011835,,0.1885,inf
TOTALAREA_MODE,numeric,MISSING,56185.0,4547.0,51638.0,0.08092907359615556,0.540275632648212,0.4633208617085229,-0.15365962024433422,0.011824840878582356,,,
WALLSMATERIAL_MODE,categorical,C0,26601.0,1474.0,25127.0,0.055411450697342206,0.17520199619771862,0.2254558016006891,0.25218456570111875,0.012673234090376644,Panel,,
WALLSMATERIAL_MODE,categorical,C1,29689.0,1911.0,27778.0,0.06436727407457307,0.2271269011406844,0.24924182607759393,0.09291471709125722,0.0020548019940073384,"Block|Stone, brick",,
WALLSMATERIAL_MODE,categorical,C2,4284.0,295.0,3989.0,0.0688608776844071,0.035111692015209126,0.03579567885726591,0.019293002959737533,1.3196160168223042e-05,__RARE__|Others|Monolithic|Wooden|Mixed,,
WALLSMATERIAL_MODE,categorical,MISSING,59290.0,4734.0,54556.0,0.07984483049418115,0.5625594106463878,0.4895066934644511,-0.1390986114664446,0.010161531523858278,__MISSING__,,
WALLSMATERIAL_MODE,categorical,OTHER,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
EMERGENCYSTATE_MODE,categorical,C0,63913.0,3871.0,60042.0,0.060566707868508755,0.46004396649040463,0.5387320942293284,0.15789634085371476,0.01242456743860576,No,,
EMERGENCYSTATE_MODE,categorical,C1,861.0,67.0,794.0,0.07781649245063879,0.008020913790030301,0.007128661345966631,-0.11792888700913846,0.00010522233765961217,__RARE__|Yes,,
EMERGENCYSTATE_MODE,categorical,MISSING,55090.0,4476.0,50614.0,0.08124886549282992,0.5319351197195651,0.45413924442470494,-0.15811766969209365,0.012300902513280006,__MISSING__,,
EMERGENCYSTATE_MODE,categorical,OTHER,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
OBS_30_CNT_SOCIAL_CIRCLE,numeric,N0,83371.0,5721.0,77650.0,0.06862098331554138,0.6797956395176142,0.6967138467059958,0.024582553661400327,0.0004158927360630782,,-inf,1.0
OBS_30_CNT_SOCIAL_CIRCLE,numeric,N1,19315.0,1386.0,17929.0,0.07175770126844422,0.16473593536505673,0.16087122316681995,-0.023739611356651463,9.174676559145132e-05,,1.0,3.0
OBS_30_CNT_SOCIAL_CIRCLE,numeric,N2,11589.0,881.0,10708.0,0.07602036413840711,0.10473474722271728,0.09608129023575065,-0.08623633051426416,0.0007462423768190222,,3.0,6.0
OBS_30_CNT_SOCIAL_CIRCLE,numeric,N3,5091.0,405.0,4686.0,0.07955215085444903,0.0481791718647894,0.042049303514950315,-0.13608398565589125,0.0008341769165920037,,6.0,inf
OBS_30_CNT_SOCIAL_CIRCLE,numeric,MISSING,498.0,21.0,477.0,0.04216867469879518,0.0025545060298223727,0.004284336376483255,0.5171067985002037,0.0008945070325103063,,,
DEF_30_CNT_SOCIAL_CIRCLE,numeric,N0,106243.0,7178.0,99065.0,0.06756209820882317,0.8530093280256669,0.8888664576071206,0.041176524831686705,0.0014764719866037365,,-inf,0.0
DEF_30_CNT_SOCIAL_CIRCLE,numeric,N1,13123.0,1215.0,11908.0,0.09258553684370951,0.14443586239676787,0.10684916757513357,-0.3014173590303253,0.011329282287815812,,0.0,inf
DEF_30_CNT_SOCIAL_CIRCLE,numeric,MISSING,498.0,21.0,477.0,0.04216867469879518,0.002554809577565207,0.004284374817745836,0.516996949679743,0.0008941799534454972,,,
OBS_60_CNT_SOCIAL_CIRCLE,numeric,N0,83723.0,5753.0,77970.0,0.06871469010905008,0.6835570868480456,0.6995818865351314,0.02317267760185072,0.0003713375167830778,,-inf,1.0
OBS_60_CNT_SOCIAL_CIRCLE,numeric,N1,11470.0,818.0,10652.0,0.07131647776809068,0.09724367351788048,0.09557840524705481,-0.01727301857768484,2.8764209778800817e-05,,1.0,2.0
OBS_60_CNT_SOCIAL_CIRCLE,numeric,N2,7755.0,561.0,7194.0,0.07234042553191489,0.06671022929784959,0.06455187388405875,-0.03288915711558797,7.098649031544668e-05,,2.0,3.0
OBS_60_CNT_SOCIAL_CIRCLE,numeric,N3,11433.0,864.0,10569.0,0.07557071634741537,0.10270880361173815,0.0948336967152073,-0.07977303820816692,0.0006282212033503537,,3.0,6.0
OBS_60_CNT_SOCIAL_CIRCLE,numeric,N4,4985.0,397.0,4588.0,0.07963891675025075,0.04722585244148746,0.041169820462437084,-0.13723598897588107,0.000831105537914541,,6.0,inf
OBS_60_CNT_SOCIAL_CIRCLE,numeric,MISSING,498.0,21.0,477.0,0.04216867469879518,0.002554354282998693,0.004284317156110647,0.5171617176466053,0.0008946705709234346,,,
DEF_60_CNT_SOCIAL_CIRCLE,numeric,N0,109810.0,7462.0,102348.0,0.06795373827520262,0.8867565801200167,0.9183232168252559,0.03497890258020719,0.0011041663100973538,,-inf,0.0
DEF_60_CNT_SOCIAL_CIRCLE,numeric,N1,9556.0,931.0,8625.0,0.09742570113018,0.11068861030241815,0.07739240835699833,-0.35783225391526924,0.011914454988947549,,0.0,inf
DEF_60_CNT_SOCIAL_CIRCLE,numeric,MISSING,498.0,21.0,477.0,0.04216867469879518,0.002554809577565207,0.004284374817745836,0.516996949679743,0.0008941799534454972,,,
DAYS_LAST_PHONE_CHANGE,numeric,N0,5999.0,280.0,5719.0,0.046674445740956826,0.033311561071195296,0.05131598426291872,0.43209777166819835,0.007779671141314922,,-inf,-2547.0
DAYS_LAST_PHONE_CHANGE,numeric,N1,5998.0,293.0,5705.0,0.048849616538846286,0.03485541238643786,0.05119037472018231,0.38434309027180424,0.006278229902824865,,-2547.0,-2186.0
DAYS_LAST_PHONE_CHANGE,numeric,N2,11990.0,651.0,11339.0,0.0542952460383653,0.07737070245234844,0.10173924356138941,0.27380491669923784,0.006672226368442918,,-2186.0,-1731.0
DAYS_LAST_PHONE_CHANGE,numeric,N3,5998.0,334.0,5664.0,0.05568522840946982,0.03972448191912594,0.05082251820216856,0.2463718574104812,0.002734243812662122,,-1731.0,-1581.0
DAYS_LAST_PHONE_CHANGE,numeric,N4,5979.0,340.0,5639.0,0.05686569660478341,0.04043702868000713,0.05059821544728212,0.2241703911556256,0.0022778372122254026,,-1581.0,-1446.0
DAYS_LAST_PHONE_CHANGE,numeric,N5,6000.0,352.0,5648.0,0.058666666666666666,0.04186212220176949,0.05067896443904124,0.19112950857988134,0.001685158724036091,,-1446.0,-1253.0
DAYS_LAST_PHONE_CHANGE,numeric,N6,6026.0,379.0,5647.0,0.0628941254563558,0.045068582625734814,0.05066999232884578,0.11714848017169473,0.0006561966335384336,,-1253.0,-1077.0
DAYS_LAST_PHONE_CHANGE,numeric,N7,11986.0,841.0,11145.0,0.07016519272484566,0.0999346832135859,0.09999865418347068,0.0006399230153474052,4.093649594336655e-08,,-1077.0,-769.0
DAYS_LAST_PHONE_CHANGE,numeric,N8,5988.0,462.0,5526.0,0.07715430861723446,0.05492547948459118,0.04958436699519544,-0.10230174553624859,0.0005464051307706424,,-769.0,-658.0
DAYS_LAST_PHONE_CHANGE,numeric,N9,5971.0,471.0,5500.0,0.07888125942053258,0.05599429962591295,0.049351092130113544,-0.12628999722880058,0.0008389706562348543,,-658.0,-556.0
DAYS_LAST_PHONE_CHANGE,numeric,N10,18011.0,1496.0,16515.0,0.08306035200710676,0.17772103794311503,0.14817888593307704,-0.18179488575382163,0.0053706121495868875,,-556.0,-281.0
DAYS_LAST_PHONE_CHANGE,numeric,N11,29917.0,2515.0,27402.0,0.08406591570010362,0.29873522949943593,0.24585824963102196,-0.19480251217627378,0.010300568514661296,,-281.0,inf
DAYS_LAST_PHONE_CHANGE,numeric,MISSING,1.0,0.0,1.0,0.0,5.937889674009857e-05,1.3458165293186132e-05,-1.4843528826666692,6.816257009738644e-05,,,
FLAG_DOCUMENT_2,numeric,N0,119861.0,8414.0,111447.0,0.07019797932605268,0.9999405822935235,0.9999685960646383,2.8015043302733807e-05,7.848070108548935e-10,,-inf,0.0
FLAG_DOCUMENT_2,numeric,N1,3.0,0.0,3.0,0.0,5.9417706476530004e-05,3.140393536172847e-05,-0.6376590557270094,1.786323483641692e-05,,0.0,inf
FLAG_DOCUMENT_2,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_3,numeric,N0,36969.0,1980.0,34989.0,0.05355838675647164,0.23535353535353534,0.31394514181119954,0.28812947361825475,0.022644558199459815,,-inf,0.0
FLAG_DOCUMENT_3,numeric,N1,82895.0,6434.0,76461.0,0.07761626153567766,0.7646464646464647,0.6860548581888004,-0.1084559965571031,0.008523730999389639,,0.0,inf
FLAG_DOCUMENT_3,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_4,numeric,N0,119853.0,8414.0,111439.0,0.0702026649312074,0.9999405822935235,0.9998968156409543,-4.37702111395066e-05,1.9156756238193953e-09,,-inf,0.0
FLAG_DOCUMENT_4,numeric,N1,11.0,0.0,11.0,0.0,5.9417706476530004e-05,0.00010318435904567926,0.551925011146827,2.415591020708701e-05,,0.0,inf
FLAG_DOCUMENT_4,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_5,numeric,N0,118056.0,8294.0,109762.0,0.07025479433489192,0.9856803327391562,0.9848498443262061,-0.0008429086464013842,7.000258640117867e-07,,-inf,0.0
FLAG_DOCUMENT_5,numeric,N1,1808.0,120.0,1688.0,0.06637168141592921,0.014319667260843731,0.015150155673793865,0.05637688211259016,4.6820347352761756e-05,,0.0,inf
FLAG_DOCUMENT_5,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_6,numeric,N0,109200.0,7916.0,101284.0,0.07249084249084249,0.9407605466428995,0.9087805403271393,-0.03458500505322753,0.0011060286800328167,,-inf,0.0
FLAG_DOCUMENT_6,numeric,N1,10664.0,498.0,10166.0,0.04669917479369842,0.059239453357100416,0.09121945967286071,0.43168048616618065,0.013805144673984934,,0.0,inf
FLAG_DOCUMENT_6,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_7,numeric,N0,119840.0,8413.0,111427.0,0.07020193591455273,0.9998217468805705,0.9997891450054284,-3.260821920628031e-05,1.063089091169081e-09,,-inf,0.0
FLAG_DOCUMENT_7,numeric,N1,24.0,1.0,23.0,0.041666666666666664,0.00017825311942959,0.00021085499457160545,0.16796610825962616,5.476010089570579e-06,,0.0,inf
FLAG_DOCUMENT_7,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_8,numeric,N0,109857.0,7788.0,102069.0,0.07089215980775007,0.9255496137849079,0.9158239944011269,-0.010563537762437967,0.00010273694762366835,,-inf,0.0
FLAG_DOCUMENT_8,numeric,N1,10007.0,626.0,9381.0,0.06255621065254321,0.0744503862150921,0.08417600559887305,0.1227769648089835,0.0011940820288280404,,0.0,inf
FLAG_DOCUMENT_8,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_9,numeric,N0,119388.0,8390.0,110998.0,0.07027506952122492,0.99708853238265,0.9959399197853765,-0.0011526305338897737,1.323925951227876e-06,,-inf,0.0
FLAG_DOCUMENT_9,numeric,N1,476.0,24.0,452.0,0.05042016806722689,0.0029114676173499702,0.004060080214623467,0.33254544080697707,0.00038196588247676186,,0.0,inf
FLAG_DOCUMENT_9,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_10,numeric,N0,119862.0,8414.0,111448.0,0.07019739366938646,0.9999405822935235,0.9999775686175988,3.69878377900183e-05,1.3680441553476782e-09,,-inf,0.0
FLAG_DOCUMENT_10,numeric,N1,2.0,0.0,2.0,0.0,5.9417706476530004e-05,2.2431382401234622e-05,-0.9741312923482223,3.602953567067766e-05,,0.0,inf
FLAG_DOCUMENT_10,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_11,numeric,N0,119400.0,8390.0,111010.0,0.0702680067001675,0.99708853238265,0.9960475904209024,-0.0010445268082599011,1.087291784888066e-06,,-inf,0.0
FLAG_DOCUMENT_11,numeric,N1,464.0,24.0,440.0,0.05172413793103448,0.0029114676173499702,0.00395240957909754,0.3056681230432302,0.0003181827756443177,,0.0,inf
FLAG_DOCUMENT_11,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_12,numeric,N0,119863.0,8414.0,111449.0,0.07019680802249234,0.9999405822935235,0.9999865411705593,4.596055176676225e-05,2.1122953471482357e-09,,-inf,0.0
FLAG_DOCUMENT_12,numeric,N1,1.0,0.0,1.0,0.0,5.9417706476530004e-05,1.3458829440740773e-05,-1.4849569161142129,6.824695231113789e-05,,0.0,inf
FLAG_DOCUMENT_12,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_13,numeric,N0,119413.0,8403.0,111010.0,0.0703692227814392,0.9986333927510398,0.9960475904209024,-0.002592699083664606,6.7042073318850085e-06,,-inf,0.0
FLAG_DOCUMENT_13,numeric,N1,451.0,11.0,440.0,0.024390243902439025,0.00136660724896019,0.00395240957909754,1.0619942052247073,0.0027461070904624117,,0.0,inf
FLAG_DOCUMENT_13,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_14,numeric,N0,119482.0,8405.0,111077.0,0.070345323981855,0.9988710635769459,0.9966487514692556,-0.0022273023897350923,4.949761068195846e-06,,-inf,0.0
FLAG_DOCUMENT_14,numeric,N1,382.0,9.0,373.0,0.02356020942408377,0.0011289364230540702,0.0033512485307444525,1.0880570011840542,0.0024180022475886126,,0.0,inf
FLAG_DOCUMENT_14,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_15,numeric,N0,119724.0,8412.0,111312.0,0.07026160168387291,0.9997029114676174,0.9987573014149717,-0.0009463387032883152,8.948673910371336e-07,,-inf,0.0
FLAG_DOCUMENT_15,numeric,N1,140.0,2.0,138.0,0.014285714285714285,0.00029708853238265005,0.001242698585028398,1.4310103889709154,0.0013531778092513997,,0.0,inf
FLAG_DOCUMENT_15,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_16,numeric,N0,118652.0,8360.0,110292.0,0.07045814651249031,0.9935234699940583,0.9896052973952679,-0.003951511128837488,1.5482702628826163e-05,,-inf,0.0
FLAG_DOCUMENT_16,numeric,N1,1212.0,54.0,1158.0,0.04455445544554455,0.006476530005941771,0.010394702604732124,0.4731114374209098,0.0018537322702769257,,0.0,inf
FLAG_DOCUMENT_16,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_17,numeric,N0,119832.0,8414.0,111418.0,0.07021496762133654,0.9999405822935235,0.9997083920287839,-0.00023223102530952873,5.392178324735176e-08,,-inf,0.0
FLAG_DOCUMENT_17,numeric,N1,32.0,0.0,32.0,0.0,5.9417706476530004e-05,0.0002916079712160501,1.5908180651133146,0.00036937246769107166,,0.0,inf
FLAG_DOCUMENT_17,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_18,numeric,N0,118884.0,8363.0,110521.0,0.07034588338212039,0.9938799762329175,0.991660012023221,-0.002236132385008821,4.964133862862859e-06,,-inf,0.0
FLAG_DOCUMENT_18,numeric,N1,980.0,51.0,929.0,0.05204081632653061,0.006120023767082591,0.008339987976779033,0.3094957947094856,0.0006870695873066156,,0.0,inf
FLAG_DOCUMENT_18,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_19,numeric,N0,119786.0,8411.0,111375.0,0.07021688678142687,0.9995840760546643,0.9993225722514827,-0.0002616468406816209,6.842164392868701e-08,,-inf,0.0
FLAG_DOCUMENT_19,numeric,N1,78.0,3.0,75.0,0.038461538461538464,0.00041592394533571006,0.0006774277485172857,0.48780048297728845,0.00012756168149237037,,0.0,inf
FLAG_DOCUMENT_19,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_20,numeric,N0,119815.0,8411.0,111404.0,0.0701998914993949,0.9995840760546643,0.999582776287337,-1.300309001883572e-06,1.6900991559278248e-12,,-inf,0.0
FLAG_DOCUMENT_20,numeric,N1,49.0,3.0,46.0,0.061224489795918366,0.00041592394533571006,0.000417223712662964,0.0031201393156200445,4.055455138923416e-09,,0.0,inf
FLAG_DOCUMENT_20,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
FLAG_DOCUMENT_21,numeric,N0,119816.0,8406.0,111410.0,0.07015757494825399,0.998989898989899,0.9996366116051,0.0006471570694610969,4.1852464083699795e-07,,-inf,0.0
FLAG_DOCUMENT_21,numeric,N1,48.0,8.0,40.0,0.16666666666666666,0.00101010101010101,0.0003633883949000009,-1.0223333941661,0.0006611559029484827,,0.0,inf
FLAG_DOCUMENT_21,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
AMT_REQ_CREDIT_BUREAU_HOUR,numeric,N0,101206.0,6611.0,94595.0,0.06532221409797838,0.7856336521894124,0.8487593258053951,0.07728507409388076,0.004878672362637361,,-inf,0.0
AMT_REQ_CREDIT_BUREAU_HOUR,numeric,N1,622.0,43.0,579.0,0.06913183279742766,0.005169033331352861,0.00519957111389259,0.005890449577742791,1.7988126826634757e-07,,0.0,inf
AMT_REQ_CREDIT_BUREAU_HOUR,numeric,MISSING,18036.0,1760.0,16276.0,0.09758261255267243,0.20919731447923476,0.14604110308071225,-0.35938978497416024,0.022697697234297612,,,
AMT_REQ_CREDIT_BUREAU_DAY,numeric,N0,101262.0,6605.0,94657.0,0.06522683731310858,0.7849206820747431,0.849315621593249,0.07884820337506132,0.0050774252874799305,,-inf,0.0
AMT_REQ_CREDIT_BUREAU_DAY,numeric,N1,566.0,49.0,517.0,0.08657243816254417,0.005882003446022221,0.00464327532603868,-0.23647741954254559,0.0002929312293284966,,0.0,inf
AMT_REQ_CREDIT_BUREAU_DAY,numeric,MISSING,18036.0,1760.0,16276.0,0.09758261255267243,0.20919731447923476,0.14604110308071225,-0.35938978497416024,0.022697697234297612,,,
AMT_REQ_CREDIT_BUREAU_WEEK,numeric,N0,98644.0,6448.0,92196.0,0.06536636794939378,0.7662646307408948,0.8272342678205318,0.07656034815783211,0.004667856641873678,,-inf,0.0
AMT_REQ_CREDIT_BUREAU_WEEK,numeric,N1,3184.0,206.0,2978.0,0.06469849246231156,0.024538054779870477,0.02672462909875596,0.08536040956022964,0.0001866468793939451,,0.0,inf
AMT_REQ_CREDIT_BUREAU_WEEK,numeric,MISSING,18036.0,1760.0,16276.0,0.09758261255267243,0.20919731447923476,0.14604110308071225,-0.35938978497416024,0.022697697234297612,,,
AMT_REQ_CREDIT_BUREAU_MON,numeric,N0,97666.0,6449.0,91217.0,0.06603116744824197,0.7663834590933397,0.8184501778800645,0.06572988110696223,0.003422339235481055,,-inf,1.0
AMT_REQ_CREDIT_BUREAU_MON,numeric,N1,4162.0,205.0,3957.0,0.04925516578567996,0.024419226427425583,0.03550871903922334,0.37440748271145297,0.004151989013330454,,1.0,inf
AMT_REQ_CREDIT_BUREAU_MON,numeric,MISSING,18036.0,1760.0,16276.0,0.09758261255267243,0.20919731447923476,0.14604110308071225,-0.35938978497416024,0.022697697234297612,,,
AMT_REQ_CREDIT_BUREAU_QRT,numeric,N0,82635.0,5475.0,77160.0,0.06625521873298239,0.6506446438120136,0.6923235667532515,0.062089797216903365,0.002587835873640401,,-inf,0.0
AMT_REQ_CREDIT_BUREAU_QRT,numeric,N1,19193.0,1179.0,18014.0,0.06142864586046996,0.1401580417087517,0.16163533016603635,0.1425720941929677,0.0030620619929415233,,0.0,inf
AMT_REQ_CREDIT_BUREAU_QRT,numeric,MISSING,18036.0,1760.0,16276.0,0.09758261255267243,0.20919731447923476,0.14604110308071225,-0.35938978497416024,0.022697697234297612,,,
AMT_REQ_CREDIT_BUREAU_YEAR,numeric,N0,28070.0,1724.0,26346.0,0.06141788386177414,0.20488297493168586,0.2363911245098831,0.14304877830524196,0.004507202303819938,,-inf,0.0
AMT_REQ_CREDIT_BUREAU_YEAR,numeric,N1,24131.0,1502.0,22629.0,0.06224358708714931,0.17850778187002495,0.20304074363184482,0.1287744702688326,0.003159219155003881,,0.0,1.0
AMT_REQ_CREDIT_BUREAU_YEAR,numeric,N2,31607.0,2109.0,29498.0,0.06672572531401272,0.2506237376737555,0.26467210393618834,0.054538954872552524,0.0007661832136199136,,1.0,3.0
AMT_REQ_CREDIT_BUREAU_YEAR,numeric,N3,8019.0,569.0,7450.0,0.07095647836388577,0.06766068670547701,0.06684880622325105,-0.012071866812284344,9.80091304892491e-06,,3.0,4.0
AMT_REQ_CREDIT_BUREAU_YEAR,numeric,N4,10001.0,750.0,9251.0,0.074992500749925,0.08916478555304741,0.08300808412514692,-0.07154817869230831,0.0004405007739186142,,4.0,inf
AMT_REQ_CREDIT_BUREAU_YEAR,numeric,MISSING,18036.0,1760.0,16276.0,0.09758261255267243,0.20916003326600927,0.14603913757368578,-0.35922501700729753,0.02267460482859076,,,
APP_CREDIT_INCOME_RATIO,numeric,N0,89900.0,6510.0,83390.0,0.07241379310344828,0.7735860266159695,0.7482189642177799,-0.03334121312540008,0.0008457686337833634,,-inf,4.7368421052631575
APP_CREDIT_INCOME_RATIO,numeric,N1,6001.0,420.0,5581.0,0.06998833527745375,0.0499643536121673,0.05007985500484514,0.002309008099338989,2.6669365117806244e-07,,4.7368421052631575,5.25
APP_CREDIT_INCOME_RATIO,numeric,N2,17984.0,1140.0,16844.0,0.06338967971530249,0.13551568441064638,0.15113681225998638,0.1090980823348966,0.0017042350922712416,,5.25,8.44695
APP_CREDIT_INCOME_RATIO,numeric,N3,5979.0,344.0,5635.0,0.0575347048001338,0.04093393536121673,0.05056436851738865,0.2112877142859747,0.002034792209151431,,8.44695,inf
APP_CREDIT_INCOME_RATIO,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
APP_ANNUITY_INCOME_RATIO,numeric,N0,5993.0,363.0,5630.0,0.06057066577673953,0.04318640845907093,0.05051905287430576,0.1568247230229437,0.0011499399294449375,,-inf,0.05844942307692308
APP_ANNUITY_INCOME_RATIO,numeric,N1,23972.0,1591.0,22381.0,0.06636909728016019,0.18908162052988,0.20081559042825226,0.06020824988587611,0.0007064817917945445,,0.05844942307692308,0.10584583333333333
APP_ANNUITY_INCOME_RATIO,numeric,N2,30153.0,2084.0,28069.0,0.069114184326601,0.2476535582749198,0.2518505558396813,0.01680505212453884,7.05307628423795e-05,,0.10584583333333333,0.15
APP_ANNUITY_INCOME_RATIO,numeric,N3,23785.0,1690.0,22095.0,0.07105318478032373,0.20084353094926932,0.19824948633056086,-0.012999882425509375,3.372227504973532e-05,,0.15,0.1963
APP_ANNUITY_INCOME_RATIO,numeric,N4,35955.0,2686.0,33269.0,0.07470449172576832,0.3191754781988832,0.298506993979525,-0.06694767696409895,0.0013837070048551686,,0.1963,inf
APP_ANNUITY_INCOME_RATIO,numeric,MISSING,6.0,0.0,6.0,0.0,5.940358797671379e-05,5.832054767480463e-05,-0.018400149679025656,1.992810366354578e-08,,,
APP_CREDIT_ANNUITY_RATIO,numeric,N0,77911.0,6113.0,71798.0,0.07846132125117121,0.726370819224143,0.6442071734595456,-0.12004028241802334,0.009862947242076705,,-inf,23.4177897574124
APP_CREDIT_ANNUITY_RATIO,numeric,N1,23976.0,1353.0,22623.0,0.05643143143143143,0.16081506564486425,0.2029878199232857,0.23289093268643324,0.009821652077857342,,23.4177897574124,30.912963500822926
APP_CREDIT_ANNUITY_RATIO,numeric,N2,11984.0,666.0,11318.0,0.055574098798397864,0.07918968692449356,0.10155447387900675,0.24874926823745294,0.005563224389221689,,30.912963500822926,34.205495818399044
APP_CREDIT_ANNUITY_RATIO,numeric,N3,5987.0,282.0,5705.0,0.04710205445131117,0.033565021089526526,0.05119221192884861,0.4221029240012745,0.0074404887952063325,,34.205495818399044,inf
APP_CREDIT_ANNUITY_RATIO,numeric,MISSING,6.0,0.0,6.0,0.0,5.940711697261332e-05,5.832080931338462e-05,-0.018455068825427426,2.0047882616654555e-08,,,
APP_GOODS_CREDIT_RATIO,numeric,N0,6973.0,816.0,6157.0,0.11702280223720063,0.09700605916597363,0.05524750343193992,-0.5629502895563895,0.023507991041930906,,-inf,0.7163323782234957
APP_GOODS_CREDIT_RATIO,numeric,N1,16998.0,1622.0,15376.0,0.0954229909401106,0.19276464298443627,0.13796398481871283,-0.3344773068272416,0.01832957655563146,,0.7163323782234957,0.8256293970579685
APP_GOODS_CREDIT_RATIO,numeric,N2,18096.0,1386.0,16710.0,0.07659151193633952,0.16472614945942735,0.14993315567997273,-0.09409482885234174,0.0013919442178915381,,0.8256293970579685,0.8632611155345095
